State	County	Latitude	Longitude	Name	State_FIPS	USPS_Code
GA	Pickens	34.456621	84.490256	Georgia	13	GA
GA	Pierce	31.353988	82.210427	Georgia	13	GA
GA	Pike	33.090769	84.386627	Georgia	13	GA
GA	Polk	33.995961	85.186826	Georgia	13	GA
GA	Pulaski	32.238794	83.481855	Georgia	13	GA
GA	Putnam	33.321061	83.37179	Georgia	13	GA
GA	Quitman	31.861487	85.009317	Georgia	13	GA
GA	Rabun	34.883026	83.404735	Georgia	13	GA
GA	Randolph	31.762651	84.752311	Georgia	13	GA
GA	Richmond	33.361487	82.074998	Georgia	13	GA
GA	Rockdale	33.652081	84.02637	Georgia	13	GA
GA	Schley	32.263441	84.322724	Georgia	13	GA
GA	Screven	32.744751	81.617585	Georgia	13	GA
GA	Seminole	30.933894	84.867592	Georgia	13	GA
GA	Spalding	33.262389	84.286067	Georgia	13	GA
GA	Stephens	34.552914	83.290216	Georgia	13	GA
GA	Stewart	32.073225	84.834912	Georgia	13	GA
GA	Sumter	32.042203	84.204283	Georgia	13	GA
GA	Talbot	32.704603	84.530029	Georgia	13	GA
GA	Taliaferro	33.559314	82.875208	Georgia	13	GA
GA	Tattnall	32.043768	82.059208	Georgia	13	GA
GA	Taylor	32.554667	84.251426	Georgia	13	GA
GA	Telfair	31.913639	82.931062	Georgia	13	GA
GA	Terrell	31.777191	84.439446	Georgia	13	GA
GA	Thomas	30.864616	83.919783	Georgia	13	GA
GA	Tift	31.457003	83.525931	Georgia	13	GA
GA	Toombs	32.126698	82.332071	Georgia	13	GA
GA	Towns	34.90265	83.732158	Georgia	13	GA
GA	Treutlen	32.409586	82.570882	Georgia	13	GA
GA	Troup	33.034482	85.02836	Georgia	13	GA
GA	Turner	31.718232	83.628567	Georgia	13	GA
GA	Twiggs	32.665847	83.425879	Georgia	13	GA
GA	Union	34.83377	83.989573	Georgia	13	GA
GA	Upson	32.881837	84.292281	Georgia	13	GA
GA	Walker	34.735827	85.305385	Georgia	13	GA
GA	Walton	33.782649	83.734215	Georgia	13	GA
GA	Ware	31.050881	82.421507	Georgia	13	GA
GA	Warren	33.419169	82.688012	Georgia	13	GA
GA	Washington	32.971848	82.798112	Georgia	13	GA
GA	Wayne	31.547845	81.912376	Georgia	13	GA
GA	Webster	32.046554	84.553218	Georgia	13	GA
GA	Wheeler	32.109276	82.738701	Georgia	13	GA
GA	White	34.643677	83.743713	Georgia	13	GA
GA	Whitfield	34.801726	84.968541	Georgia	13	GA
GA	Wilcox	31.962717	83.438262	Georgia	13	GA
GA	Wilkes	33.77904	82.747922	Georgia	13	GA
GA	Wilkinson	32.804321	83.175587	Georgia	13	GA
GA	Worth	31.551773	83.84996	Georgia	13	GA
HI	Hawaiʻi	19.597764	155.502443	Hawaii	15	HI
HI	Honolulu	21.461364	158.201976	Hawaii	15	HI
HI	Kalawao [8]	21.218764	156.97401	Hawaii	15	HI
HI	Kauaʻi	22.012038	159.705965	Hawaii	15	HI
HI	Maui	20.855931	156.60155	Hawaii	15	HI
ID	Ada	43.447861	116.244456	Idaho	16	ID
ID	Adams	44.884583	116.431873	Idaho	16	ID
ID	Bannock	42.692939	112.228986	Idaho	16	ID
ID	Bear Lake	42.285833	111.327445	Idaho	16	ID
ID	Benewah	47.218451	116.633541	Idaho	16	ID
ID	Bingham	43.216357	112.399206	Idaho	16	ID
ID	Blaine	43.394482	113.95529	Idaho	16	ID
ID	Boise	43.987275	115.715111	Idaho	16	ID
ID	Bonner	48.312512	116.59694	Idaho	16	ID
ID	Bonneville	43.395171	111.621878	Idaho	16	ID
ID	Boundary	48.773065	116.524619	Idaho	16	ID
ID	Butte	43.6851	113.177627	Idaho	16	ID
ID	Camas	43.463396	114.804427	Idaho	16	ID
ID	Canyon	43.623051	116.708527	Idaho	16	ID
ID	Caribou	42.786273	111.544172	Idaho	16	ID
ID	Cassia	42.288635	113.605498	Idaho	16	ID
ID	Clark	44.286251	112.36112	Idaho	16	ID
ID	Clearwater	46.67257	115.6535	Idaho	16	ID
ID	Custer	44.273341	114.252251	Idaho	16	ID
ID	Elmore	43.394826	115.470751	Idaho	16	ID
ID	Franklin	42.173589	111.822955	Idaho	16	ID
ID	Fremont	44.218091	111.484429	Idaho	16	ID
ID	Gem	44.061473	116.398784	Idaho	16	ID
ID	Gooding	42.973185	114.82142	Idaho	16	ID
ID	Idaho	45.849237	115.467376	Idaho	16	ID
ID	Jefferson	43.796965	112.318588	Idaho	16	ID
ID	Jerome	42.691172	114.263009	Idaho	16	ID
ID	Kootenai	47.677113	116.694918	Idaho	16	ID
ID	Latah	46.81892	116.730974	Idaho	16	ID
ID	Lemhi	44.928789	113.887841	Idaho	16	ID
ID	Lewis	46.236328	116.42376	Idaho	16	ID
ID	Lincoln	42.986181	114.153899	Idaho	16	ID
ID	Madison	43.789709	111.65655	Idaho	16	ID
ID	Minidoka	42.856937	113.64001	Idaho	16	ID
ID	Nez Perce	46.333766	116.760903	Idaho	16	ID
ID	Oneida	42.18389	112.520465	Idaho	16	ID
ID	Owyhee	42.593063	116.142655	Idaho	16	ID
ID	Payette	44.00274	116.748655	Idaho	16	ID
ID	Power	42.694126	112.844407	Idaho	16	ID
ID	Shoshone	47.347694	115.885092	Idaho	16	ID
ID	Teton	43.760994	111.211765	Idaho	16	ID
ID	Twin Falls	42.352309	114.665639	Idaho	16	ID
ID	Valley	44.771532	115.637875	Idaho	16	ID
ID	Washington	44.448213	116.79783	Idaho	16	ID
IL	Adams	39.986053	91.194961	Illinois	17	IL
IL	Alexander	37.183683	89.349506	Illinois	17	IL
IL	Bond	38.885924	89.436592	Illinois	17	IL
IL	Boone	42.318983	88.824295	Illinois	17	IL
IL	Brown	39.962069	90.75031	Illinois	17	IL
IL	Bureau	41.401304	89.528377	Illinois	17	IL
IL	Calhoun	39.164262	90.666295	Illinois	17	IL
IL	Carroll	42.059084	89.926485	Illinois	17	IL
IL	Cass	39.969202	90.245705	Illinois	17	IL
IL	Champaign	40.13915	88.197201	Illinois	17	IL
IL	Christian	39.545524	89.279593	Illinois	17	IL
IL	Clark	39.332364	87.791687	Illinois	17	IL
IL	Clay	38.747312	88.483789	Illinois	17	IL
IL	Clinton	38.606423	89.423136	Illinois	17	IL
IL	Coles	39.51368	88.220782	Illinois	17	IL
IL	Cook	41.894294	87.645455	Illinois	17	IL
IL	Crawford	39.00373	87.757172	Illinois	17	IL
IL	Cumberland	39.273121	88.240619	Illinois	17	IL
IL	DeKalb	41.894613	88.768991	Illinois	17	IL
IL	De Witt	40.181499	88.901853	Illinois	17	IL
IL	Douglas	39.766078	88.222866	Illinois	17	IL
IL	DuPage	41.852058	88.086038	Illinois	17	IL
IL	Edgar	39.679037	87.74711	Illinois	17	IL
IL	Edwards	38.417095	88.047941	Illinois	17	IL
IL	Effingham	39.047694	88.592786	Illinois	17	IL
IL	Fayette	39.001125	89.017923	Illinois	17	IL
IL	Ford	40.594423	88.224746	Illinois	17	IL
IL	Franklin	37.991848	88.926246	Illinois	17	IL
IL	Fulton	40.465688	90.206793	Illinois	17	IL
IL	Gallatin	37.768677	88.227964	Illinois	17	IL
IL	Greene	39.355444	90.387757	Illinois	17	IL
IL	Grundy	41.29241	88.401055	Illinois	17	IL
IL	Hamilton	38.085226	88.539005	Illinois	17	IL
IL	Hancock	40.405792	91.167988	Illinois	17	IL
IL	Hardin	37.517852	88.266148	Illinois	17	IL
IL	Henderson	40.815141	90.93848	Illinois	17	IL
IL	Henry	41.350021	90.130838	Illinois	17	IL
IL	Iroquois	40.748867	87.833601	Illinois	17	IL
IL	Jackson	37.786096	89.381212	Illinois	17	IL
IL	Jasper	39.004874	88.150763	Illinois	17	IL
IL	Jefferson	38.30078	88.92421	Illinois	17	IL
IL	Jersey	39.080192	90.361365	Illinois	17	IL
IL	Jo Daviess	42.362391	90.211471	Illinois	17	IL
IL	Johnson	37.460815	88.882962	Illinois	17	IL
IL	Kane	41.939594	88.42804	Illinois	17	IL
IL	Kankakee	41.139494	87.861125	Illinois	17	IL
IL	Kendall	41.58814	88.430626	Illinois	17	IL
IL	Knox	40.930941	90.213761	Illinois	17	IL
IL	Lake	42.326444	87.436118	Illinois	17	IL
IL	La Salle	41.343341	88.885931	Illinois	17	IL
IL	Lawrence	38.718954	87.730221	Illinois	17	IL
IL	Lee	41.747442	89.299351	Illinois	17	IL
IL	Livingston	40.894376	88.552852	Illinois	17	IL
IL	Logan	40.12907	89.365308	Illinois	17	IL
IL	McDonough	40.455789	90.677579	Illinois	17	IL
IL	McHenry	42.324298	88.452245	Illinois	17	IL
IL	McLean	40.494559	88.844539	Illinois	17	IL
IL	Macon	39.860237	88.961529	Illinois	17	IL
IL	Macoupin	39.2659	89.926344	Illinois	17	IL
IL	Madison	38.827082	89.900195	Illinois	17	IL
IL	Marion	38.648396	88.920221	Illinois	17	IL
IL	Marshall	41.031119	89.342371	Illinois	17	IL
IL	Mason	40.236993	89.913575	Illinois	17	IL
IL	Massac	37.216119	88.705658	Illinois	17	IL
IL	Menard	40.022569	89.794133	Illinois	17	IL
IL	Mercer	41.204791	90.741433	Illinois	17	IL
IL	Monroe	38.277983	90.179078	Illinois	17	IL
IL	Montgomery	39.228092	89.478007	Illinois	17	IL
IL	Morgan	39.716806	90.202277	Illinois	17	IL
IL	Moultrie	39.636896	88.625726	Illinois	17	IL
IL	Ogle	42.041884	89.320176	Illinois	17	IL
IL	Peoria	40.785999	89.767358	Illinois	17	IL
IL	Perry	38.084385	89.368487	Illinois	17	IL
IL	Piatt	40.009056	88.592328	Illinois	17	IL
IL	Pike	39.625106	90.889034	Illinois	17	IL
IL	Pope	37.417169	88.542374	Illinois	17	IL
IL	Pulaski	37.215615	89.127755	Illinois	17	IL
IL	Putnam	41.19894	89.298386	Illinois	17	IL
IL	Randolph	38.056515	89.82121	Illinois	17	IL
IL	Richland	38.71155	88.085698	Illinois	17	IL
IL	Rock Island	41.468404	90.572203	Illinois	17	IL
IL	St. Clair	38.470198	89.928546	Illinois	17	IL
IL	Saline	37.751653	88.545031	Illinois	17	IL
IL	Sangamon	39.756378	89.662311	Illinois	17	IL
IL	Schuyler	40.156905	90.613464	Illinois	17	IL
IL	Scott	39.63698	90.477759	Illinois	17	IL
IL	Shelby	39.384926	88.798862	Illinois	17	IL
IL	Stark	41.096908	89.797411	Illinois	17	IL
IL	Stephenson	42.349726	89.665994	Illinois	17	IL
IL	Tazewell	40.508074	89.51626	Illinois	17	IL
IL	Union	37.475104	89.252875	Illinois	17	IL
IL	Vermilion	40.18674	87.726772	Illinois	17	IL
IL	Wabash	38.445821	87.839167	Illinois	17	IL
IL	Warren	40.850441	90.620223	Illinois	17	IL
IL	Washington	38.353141	89.417187	Illinois	17	IL
IL	Wayne	38.431948	88.432129	Illinois	17	IL
IL	White	38.087372	88.178585	Illinois	17	IL
IL	Whiteside	41.750571	89.910957	Illinois	17	IL
IL	Will	41.448474	87.978456	Illinois	17	IL
IL	Williamson	37.730353	88.930018	Illinois	17	IL
IL	Winnebago	42.337396	89.161205	Illinois	17	IL
IL	Woodford	40.789596	89.210301	Illinois	17	IL
IN	Adams	40.745733	84.936131	Indiana	18	IN
IN	Allen	41.091855	85.07223	Indiana	18	IN
IN	Bartholomew	39.205843	85.897999	Indiana	18	IN
IN	Benton	40.608253	87.315479	Indiana	18	IN
IN	Blackford	40.472672	85.32373	Indiana	18	IN
IN	Boone	40.050892	86.469014	Indiana	18	IN
IN	Brown	39.192585	86.23941	Indiana	18	IN
IN	Carroll	40.58498	86.565141	Indiana	18	IN
IN	Cass	40.753799	86.355169	Indiana	18	IN
IN	Clark	38.476217	85.711122	Indiana	18	IN
IN	Clay	39.393951	87.115837	Indiana	18	IN
IN	Clinton	40.305944	86.477567	Indiana	18	IN
IN	Crawford	38.289433	86.440871	Indiana	18	IN
IN	Daviess	38.696155	87.076988	Indiana	18	IN
IN	Dearborn	39.151491	84.97346	Indiana	18	IN
IN	Decatur	39.30598	85.499831	Indiana	18	IN
IN	DeKalb	41.401189	85.000185	Indiana	18	IN
IN	Delaware	40.227165	85.398856	Indiana	18	IN
IN	Dubois	38.373344	86.873385	Indiana	18	IN
IN	Elkhart	41.600693	85.863986	Indiana	18	IN
IN	Fayette	39.639655	85.185032	Indiana	18	IN
IN	Floyd	38.317937	85.911474	Indiana	18	IN
IN	Fountain	40.121282	87.234806	Indiana	18	IN
IN	Franklin	39.409762	85.066964	Indiana	18	IN
IN	Fulton	41.050384	86.265006	Indiana	18	IN
IN	Gibson	38.317413	87.580566	Indiana	18	IN
IN	Grant	40.515758	85.654946	Indiana	18	IN
IN	Greene	39.0486	87.005245	Indiana	18	IN
IN	Hamilton	40.04987	86.020586	Indiana	18	IN
IN	Hancock	39.822604	85.772904	Indiana	18	IN
IN	Harrison	38.18644	86.103681	Indiana	18	IN
IN	Hendricks	39.768749	86.510287	Indiana	18	IN
IN	Henry	39.929576	85.397338	Indiana	18	IN
IN	Howard	40.483537	86.114118	Indiana	18	IN
IN	Huntington	40.826394	85.478598	Indiana	18	IN
IN	Jackson	38.911957	86.042516	Indiana	18	IN
IN	Jasper	41.017688	87.118814	Indiana	18	IN
IN	Jay	40.434972	85.00338	Indiana	18	IN
IN	Jefferson	38.783604	85.44009	Indiana	18	IN
IN	Jennings	38.996234	85.628111	Indiana	18	IN
IN	Johnson	39.495986	86.0946	Indiana	18	IN
IN	Knox	38.688663	87.420182	Indiana	18	IN
IN	Kosciusko	41.244293	85.861575	Indiana	18	IN
IN	LaGrange	41.642468	85.426302	Indiana	18	IN
IN	Lake	41.472239	87.374337	Indiana	18	IN
IN	LaPorte	41.549011	86.744729	Indiana	18	IN
IN	Lawrence	38.839815	86.48782	Indiana	18	IN
IN	Madison	40.166203	85.722454	Indiana	18	IN
IN	Marion	39.782976	86.135794	Indiana	18	IN
IN	Marshall	41.325003	86.269036	Indiana	18	IN
IN	Martin	38.705322	86.801847	Indiana	18	IN
IN	Miami	40.772881	86.044259	Indiana	18	IN
IN	Monroe	39.160751	86.523325	Indiana	18	IN
IN	Montgomery	40.040296	86.892715	Indiana	18	IN
IN	Morgan	39.482646	86.447457	Indiana	18	IN
IN	Newton	40.962399	87.402172	Indiana	18	IN
IN	Noble	41.400794	85.41785	Indiana	18	IN
IN	Ohio	38.940527	84.964299	Indiana	18	IN
IN	Orange	38.547381	86.489257	Indiana	18	IN
IN	Owen	39.317339	86.838845	Indiana	18	IN
IN	Parke	39.77425	87.19695	Indiana	18	IN
IN	Perry	38.081436	86.62654	Indiana	18	IN
IN	Pike	38.397898	87.232532	Indiana	18	IN
IN	Porter	41.509922	87.071308	Indiana	18	IN
IN	Posey	38.027614	87.868653	Indiana	18	IN
IN	Pulaski	41.045272	86.692538	Indiana	18	IN
IN	Putnam	39.665545	86.853325	Indiana	18	IN
IN	Randolph	40.164414	85.005004	Indiana	18	IN
IN	Ripley	39.10023	85.260541	Indiana	18	IN
IN	Rush	39.622312	85.466527	Indiana	18	IN
IN	St. Joseph	41.617699	86.288159	Indiana	18	IN
IN	Scott	38.679431	85.751898	Indiana	18	IN
IN	Shelby	39.524135	85.792174	Indiana	18	IN
IN	Spencer	38.009789	87.010645	Indiana	18	IN
IN	Starke	41.28322	86.64757	Indiana	18	IN
IN	Steuben	41.643437	85.002467	Indiana	18	IN
IN	Sullivan	39.089225	87.415843	Indiana	18	IN
IN	Switzerland	38.825846	85.029679	Indiana	18	IN
IN	Tippecanoe	40.38926	86.893943	Indiana	18	IN
IN	Tipton	40.310229	86.056207	Indiana	18	IN
IN	Union	39.623111	84.925152	Indiana	18	IN
IN	Vanderburgh	38.02007	87.586166	Indiana	18	IN
IN	Vermillion	39.854045	87.462071	Indiana	18	IN
IN	Vigo	39.429143	87.390375	Indiana	18	IN
IN	Wabash	40.843717	85.795175	Indiana	18	IN
IN	Warren	40.352658	87.375847	Indiana	18	IN
IN	Warrick	38.097764	87.272023	Indiana	18	IN
IN	Washington	38.600613	86.104751	Indiana	18	IN
IN	Wayne	39.863091	85.006735	Indiana	18	IN
IN	Wells	40.735273	85.212974	Indiana	18	IN
IN	White	40.75095	86.864293	Indiana	18	IN
IN	Whitley	41.136426	85.501892	Indiana	18	IN
IA	Adair	41.328528	94.478164	Iowa	19	IA
IA	Adams	41.021656	94.696906	Iowa	19	IA
IA	Allamakee	43.274964	91.382751	Iowa	19	IA
IA	Appanoose	40.744683	92.870345	Iowa	19	IA
IA	Audubon	41.679178	94.904312	Iowa	19	IA
IA	Benton	42.092547	92.05763	Iowa	19	IA
IA	Black Hawk	42.472888	92.306059	Iowa	19	IA
IA	Boone	42.038601	93.939138	Iowa	19	IA
IA	Bremer	42.78089	92.327586	Iowa	19	IA
IA	Buchanan	42.470328	91.838666	Iowa	19	IA
IA	Buena Vista	42.741522	95.141433	Iowa	19	IA
IA	Butler	42.734708	92.780066	Iowa	19	IA
IA	Calhoun	42.38617	94.643683	Iowa	19	IA
IA	Carroll	42.039492	94.867647	Iowa	19	IA
IA	Cass	41.333824	94.933302	Iowa	19	IA
IA	Cedar	41.772355	91.13219	Iowa	19	IA
IA	Cerro Gordo	43.075171	93.251266	Iowa	19	IA
IA	Cherokee	42.742738	95.633262	Iowa	19	IA
IA	Chickasaw	43.059741	92.31721	Iowa	19	IA
IA	Clarke	41.029191	93.784096	Iowa	19	IA
IA	Clay	43.079822	95.149726	Iowa	19	IA
IA	Clayton	42.840998	91.323511	Iowa	19	IA
IA	Clinton	41.898073	90.534243	Iowa	19	IA
IA	Crawford	42.043119	95.38909	Iowa	19	IA
IA	Dallas	41.685321	94.040707	Iowa	19	IA
IA	Davis	40.748089	92.410345	Iowa	19	IA
IA	Decatur	40.736379	93.78458	Iowa	19	IA
IA	Delaware	42.473003	91.359443	Iowa	19	IA
IA	Des Moines	40.915339	91.186925	Iowa	19	IA
IA	Dickinson	43.389611	95.196057	Iowa	19	IA
IA	Dubuque	42.463481	90.878771	Iowa	19	IA
IA	Emmet	43.377984	94.66937	Iowa	19	IA
IA	Fayette	42.86445	91.839373	Iowa	19	IA
IA	Floyd	43.052741	92.787367	Iowa	19	IA
IA	Franklin	42.736549	93.271425	Iowa	19	IA
IA	Fremont	40.743726	95.599516	Iowa	19	IA
IA	Greene	42.042494	94.388703	Iowa	19	IA
IA	Grundy	42.403323	92.790261	Iowa	19	IA
IA	Guthrie	41.683573	94.501272	Iowa	19	IA
IA	Hamilton	42.390768	93.709198	Iowa	19	IA
IA	Hancock	43.075411	93.743697	Iowa	19	IA
IA	Hardin	42.389955	93.241081	Iowa	19	IA
IA	Harrison	41.688584	95.827149	Iowa	19	IA
IA	Henry	40.985864	91.54427	Iowa	19	IA
IA	Howard	43.365313	92.321908	Iowa	19	IA
IA	Humboldt	42.782221	94.202775	Iowa	19	IA
IA	Ida	42.39186	95.507421	Iowa	19	IA
IA	Iowa	41.683918	92.059123	Iowa	19	IA
IA	Jackson	42.164281	90.574597	Iowa	19	IA
IA	Jasper	41.685686	93.052971	Iowa	19	IA
IA	Jefferson	41.00688	91.967137	Iowa	19	IA
IA	Johnson	41.668737	91.588812	Iowa	19	IA
IA	Jones	42.125118	91.116914	Iowa	19	IA
IA	Keokuk	41.331182	92.167721	Iowa	19	IA
IA	Kossuth	43.212478	94.213983	Iowa	19	IA
IA	Lee	40.647588	91.477157	Iowa	19	IA
IA	Linn	42.077951	91.597674	Iowa	19	IA
IA	Louisa	41.218211	91.256994	Iowa	19	IA
IA	Lucas	41.033344	93.331467	Iowa	19	IA
IA	Lyon	43.38358	96.207201	Iowa	19	IA
IA	Madison	41.330622	94.015184	Iowa	19	IA
IA	Mahaska	41.330797	92.636366	Iowa	19	IA
IA	Marion	41.331455	93.093849	Iowa	19	IA
IA	Marshall	42.041691	92.981452	Iowa	19	IA
IA	Mills	41.033703	95.619101	Iowa	19	IA
IA	Mitchell	43.348564	92.784466	Iowa	19	IA
IA	Monona	42.049432	95.956566	Iowa	19	IA
IA	Monroe	41.028847	92.869642	Iowa	19	IA
IA	Montgomery	41.021735	95.15779	Iowa	19	IA
IA	Muscatine	41.483776	91.118699	Iowa	19	IA
IA	O'Brien	43.083746	95.625624	Iowa	19	IA
IA	Osceola	43.378542	95.633788	Iowa	19	IA
IA	Page	40.73909	95.14429	Iowa	19	IA
IA	Palo Alto	43.075854	94.667297	Iowa	19	IA
IA	Plymouth	42.737585	96.215864	Iowa	19	IA
IA	Pocahontas	42.734033	94.678279	Iowa	19	IA
IA	Polk	41.684281	93.56972	Iowa	19	IA
IA	Pottawattamie	41.340184	95.544905	Iowa	19	IA
IA	Poweshiek	41.684526	92.522882	Iowa	19	IA
IA	Ringgold	40.735334	94.244251	Iowa	19	IA
IA	Sac	42.387526	95.105224	Iowa	19	IA
IA	Scott	41.641679	90.62229	Iowa	19	IA
IA	Shelby	41.679014	95.308917	Iowa	19	IA
IA	Sioux	43.082854	96.177929	Iowa	19	IA
IA	Story	42.037538	93.466093	Iowa	19	IA
IA	Tama	42.074848	92.529412	Iowa	19	IA
IA	Taylor	40.737949	94.697108	Iowa	19	IA
IA	Union	41.02855	94.245091	Iowa	19	IA
IA	Van Buren	40.754117	91.952943	Iowa	19	IA
IA	Wapello	41.031263	92.409482	Iowa	19	IA
IA	Warren	41.336769	93.564366	Iowa	19	IA
IA	Washington	41.329401	91.725052	Iowa	19	IA
IA	Wayne	40.739983	93.332613	Iowa	19	IA
IA	Webster	42.434397	94.179157	Iowa	19	IA
IA	Winnebago	43.378124	93.743488	Iowa	19	IA
IA	Winneshiek	43.292989	91.850788	Iowa	19	IA
IA	Woodbury	42.39322	96.053296	Iowa	19	IA
IA	Worth	43.373491	93.248533	Iowa	19	IA
IA	Wright	42.733007	93.734735	Iowa	19	IA
KS	Allen	37.884229	95.300945	Kansas	20	KS
KS	Anderson	38.215114	95.292046	Kansas	20	KS
KS	Atchison	39.532544	95.313398	Kansas	20	KS
KS	Barber	37.222906	98.685052	Kansas	20	KS
KS	Barton	38.481239	98.767837	Kansas	20	KS
KS	Bourbon	37.8561	94.850928	Kansas	20	KS
KS	Brown	39.825931	95.569905	Kansas	20	KS
KS	Butler	37.773681	96.838762	Kansas	20	KS
KS	Chase	38.298553	96.594064	Kansas	20	KS
KS	Chautauqua	37.154259	96.245396	Kansas	20	KS
KS	Cherokee	37.169392	94.845698	Kansas	20	KS
KS	Cheyenne	39.789256	101.727302	Kansas	20	KS
KS	Clark	37.233831	99.813869	Kansas	20	KS
KS	Clay	39.344964	97.168853	Kansas	20	KS
KS	Cloud	39.487329	97.64139	Kansas	20	KS
KS	Coffey	38.23645	95.729137	Kansas	20	KS
KS	Comanche	37.189071	99.254089	Kansas	20	KS
KS	Cowley	37.234507	96.837247	Kansas	20	KS
KS	Crawford	37.505628	94.853941	Kansas	20	KS
KS	Decatur	39.783542	100.459708	Kansas	20	KS
KS	Dickinson	38.867735	97.157943	Kansas	20	KS
KS	Doniphan	39.788502	95.147225	Kansas	20	KS
KS	Douglas	38.896573	95.290529	Kansas	20	KS
KS	Edwards	37.883595	99.304746	Kansas	20	KS
KS	Elk	37.456026	96.244642	Kansas	20	KS
KS	Ellis	38.914596	99.317329	Kansas	20	KS
KS	Ellsworth	38.700845	98.205355	Kansas	20	KS
KS	Finney	38.049855	100.739929	Kansas	20	KS
KS	Ford	37.688365	99.884734	Kansas	20	KS
KS	Franklin	38.558019	95.278962	Kansas	20	KS
KS	Geary	39.002155	96.768038	Kansas	20	KS
KS	Gove	38.917239	100.48736	Kansas	20	KS
KS	Graham	39.349445	99.880952	Kansas	20	KS
KS	Grant	37.547537	101.299362	Kansas	20	KS
KS	Gray	37.744513	100.451716	Kansas	20	KS
KS	Greeley	38.480408	101.805984	Kansas	20	KS
KS	Greenwood	37.878659	96.242232	Kansas	20	KS
KS	Hamilton	37.995244	101.793689	Kansas	20	KS
KS	Harper	37.188184	98.06659	Kansas	20	KS
KS	Harvey	38.050144	97.436707	Kansas	20	KS
KS	Haskell	37.55855	100.876869	Kansas	20	KS
KS	Hodgeman	38.087493	99.898407	Kansas	20	KS
KS	Jackson	39.410989	95.794509	Kansas	20	KS
KS	Jefferson	39.239644	95.375314	Kansas	20	KS
KS	Jewell	39.77701	98.222584	Kansas	20	KS
KS	Johnson	38.883907	94.82233	Kansas	20	KS
KS	Kearny	37.994461	101.308136	Kansas	20	KS
KS	Kingman	37.552951	98.144529	Kansas	20	KS
KS	Kiowa	37.561231	99.286539	Kansas	20	KS
KS	Labette	37.191468	95.297473	Kansas	20	KS
KS	Lane	38.481286	100.466185	Kansas	20	KS
KS	Leavenworth	39.189511	95.038977	Kansas	20	KS
KS	Lincoln	39.047276	98.214265	Kansas	20	KS
KS	Linn	38.216549	94.844932	Kansas	20	KS
KS	Logan	38.91327	101.157407	Kansas	20	KS
KS	Lyon	38.455498	96.161589	Kansas	20	KS
KS	McPherson	38.395812	97.647489	Kansas	20	KS
KS	Marion	38.359647	97.102771	Kansas	20	KS
KS	Marshall	39.782709	96.521243	Kansas	20	KS
KS	Meade	37.243886	100.360094	Kansas	20	KS
KS	Miami	38.566772	94.832963	Kansas	20	KS
KS	Mitchell	39.393026	98.207362	Kansas	20	KS
KS	Montgomery	37.189537	95.742403	Kansas	20	KS
KS	Morris	38.687696	96.644905	Kansas	20	KS
KS	Morton	37.18525	101.809516	Kansas	20	KS
KS	Nemaha	39.791043	96.005381	Kansas	20	KS
KS	Neosho	37.564283	95.315683	Kansas	20	KS
KS	Ness	38.480437	99.908745	Kansas	20	KS
KS	Norton	39.783867	99.899235	Kansas	20	KS
KS	Osage	38.649706	95.727275	Kansas	20	KS
KS	Osborne	39.348649	98.767876	Kansas	20	KS
KS	Ottawa	39.137963	97.654803	Kansas	20	KS
KS	Pawnee	38.182873	99.232154	Kansas	20	KS
KS	Phillips	39.784506	99.34215	Kansas	20	KS
KS	Pottawatomie	39.382187	96.337113	Kansas	20	KS
KS	Pratt	37.647594	98.74012	Kansas	20	KS
KS	Rawlins	39.786198	101.076738	Kansas	20	KS
KS	Reno	37.948185	98.078346	Kansas	20	KS
KS	Republic	39.82891	97.650921	Kansas	20	KS
KS	Rice	38.347178	98.201415	Kansas	20	KS
KS	Riley	39.291211	96.727489	Kansas	20	KS
KS	Rooks	39.346006	99.324492	Kansas	20	KS
KS	Rush	38.523592	99.309183	Kansas	20	KS
KS	Russell	38.916839	98.765638	Kansas	20	KS
KS	Saline	38.786327	97.650153	Kansas	20	KS
KS	Scott	38.481877	100.90636	Kansas	20	KS
KS	Sedgwick	37.683807	97.459451	Kansas	20	KS
KS	Seward	37.180585	100.854741	Kansas	20	KS
KS	Shawnee	39.041805	95.755664	Kansas	20	KS
KS	Sheridan	39.350543	100.441206	Kansas	20	KS
KS	Sherman	39.351352	101.719859	Kansas	20	KS
KS	Smith	39.78466	98.78543	Kansas	20	KS
KS	Stafford	38.03563	98.719889	Kansas	20	KS
KS	Stanton	37.565932	101.789383	Kansas	20	KS
KS	Stevens	37.202356	101.315796	Kansas	20	KS
KS	Sumner	37.236663	97.493349	Kansas	20	KS
KS	Thomas	39.357706	101.083439	Kansas	20	KS
KS	Trego	38.921302	99.865423	Kansas	20	KS
KS	Wabaunsee	38.955154	96.201262	Kansas	20	KS
KS	Wallace	38.926626	101.771103	Kansas	20	KS
KS	Washington	39.776714	97.095611	Kansas	20	KS
KS	Wichita	38.481922	101.347434	Kansas	20	KS
KS	Wilson	37.558515	95.745175	Kansas	20	KS
KS	Woodson	37.888484	95.757553	Kansas	20	KS
KS	Wyandotte	39.115384	94.763087	Kansas	20	KS
KY	Adair	37.105541	85.281401	Kentucky	21	KY
KY	Allen	36.75077	86.192458	Kentucky	21	KY
KY	Anderson	38.005396	84.986417	Kentucky	21	KY
KY	Ballard	37.05112	89.009178	Kentucky	21	KY
